åŸŽå¸‚è¡Œæ”¿åŒºåˆ’ä»£ç ,åŸŽå¸‚å,åœ°é“ç«™ID,åœ°é“ç«™å,ç»åº¦,çº¬åº¦,æ‰€å±žçº¿è·¯
1100,±±¾©,110100023118010,Ê®ÈýÁê¾°Çø,116.207729,40.240255,110100023118
1100,±±¾©,110100023118011,²ýÆ½,116.233590,40.220550,110100023118
1100,±±¾©,110100023118012,²ýÆ½¶«¹Ø,116.262059,40.221726,110100023118
1100,±±¾©,110100023118013,±±ÉÛÍÝ,116.281949,40.222001,110100023118
1100,±±¾©,110100023118002,ÄÏÉÛ,116.287534,40.207492,110100023118
1100,±±¾©,110100023118003,É³ºÓ¸ß½ÌÔ°,116.280465,40.164666,110100023118
1100,±±¾©,110100023118004,É³ºÓ,116.288865,40.148278,110100023118
1100,±±¾©,110100023118005,¹®»ª³Ç,116.293979,40.130900,110100023118
1100,±±¾©,110100023118007,ÉúÃü¿ÆÑ§Ô°,116.294230,40.094790,110100023118
1100,±±¾©,110100023118015,Öì·¿±±,116.333318,40.036122,110100023118
1100,±±¾©,110100023118016,ÇåºÓÐ¡ÓªÇÅ,116.343739,40.034723,110100023118
1100,±±¾©,110100023118017,Ñ§ÖªÔ°,116.352195,40.015011,110100023118
1100,±±¾©,110100023118019,Ñ§ÔºÇÅ,116.353438,39.988206,110100023118
1100,±±¾©,900000076659002,´óÐËÐÂ³Ç,116.365522,39.735583,900000076659
1100,±±¾©,900000076659001,´óÐË»ú³¡,116.416725,39.511375,900000076659
1100,±±¾©,110100023092013,ÑÖ´å¶«,116.100817,39.729028,110100023092|900000029622
1100,±±¾©,110100023092012,ËÕ×¯,116.125306,39.723188,110100023092
1100,±±¾©,110100023092011,Á¼ÏçÄÏ¹Ø,116.140804,39.723202,110100023092
1100,±±¾©,110100023092010,Á¼Ïç´óÑ§³ÇÎ÷,116.156282,39.723157,110100023092
1100,±±¾©,110100023092009,Á¼Ïç´óÑ§³Ç,116.176541,39.723159,110100023092
1100,±±¾©,110100023092008,Á¼Ïç´óÑ§³Ç±±,116.183480,39.729906,110100023092
1100,±±¾©,110100023092007,¹ãÑô³Ç,116.184985,39.747930,110100023092
1100,±±¾©,110100023092006,Àé°Ê·¿,116.189486,39.760636,110100023092
1100,±±¾©,110100023092005,³¤Ñô,116.212692,39.763871,110100023092
1100,±±¾©,110100023092004,µ¾Ìï,116.218840,39.794885,110100023092
1100,±±¾©,110100023092003,´óÝáÌ¨,116.291681,39.807810,110100023092
1100,±±¾©,110100023092017,°×ÅèÒ¤,116.313391,39.819590,110100023092
1100,±±¾©,110100023092016,»¨Ïç¶«ÇÅ,116.320064,39.829211,110100023092
1100,±±¾©,110100023096001,3ºÅº½Õ¾Â¥,116.615583,40.052657,110100023096
1100,±±¾©,110100023096002,2ºÅº½Õ¾Â¥,116.592808,40.079311,110100023096
1100,±±¾©,110100023060004,ÒÃºÍÔ°Î÷ÃÅ,116.263248,39.985697,110100023060
1100,±±¾©,110100023060005,²èÅï,116.248100,39.982113,110100023060
1100,±±¾©,110100023060006,Íò°²,116.231977,39.984001,110100023060
1100,±±¾©,110100023060007,¹ú¼ÒÖ²ÎïÔ°,116.215722,39.993537,110100023060
1100,±±¾©,110100023060009,ÏãÉ½,116.204491,39.994056,110100023060
1100,±±¾©,900000029622007,×Ï²ÝÎë,116.086720,39.724606,900000029622
1100,±±¾©,900000029622006,ÑÖ´å,116.080165,39.716731,900000029622
1100,±±¾©,900000029622005,ÐÇ³Ç,116.061370,39.713681,900000029622
1100,±±¾©,900000029622010,´óÊ¯ºÓ¶«,116.039906,39.709893,900000029622
1100,±±¾©,900000029622004,Âí¸÷×¯,116.016606,39.705103,900000029622
1100,±±¾©,900000029620004,ÈÄÀÖ¸®,116.006103,39.701471,900000029622
1100,±±¾©,900000029622002,·¿É½³Ç¹Ø,115.989599,39.706061,900000029622
1100,±±¾©,900000029622001,ÑàÉ½,115.973395,39.719615,900000029622
1100,±±¾©,110100023102013,Ð¤´å,116.448364,39.834217,110100023102
1100,±±¾©,110100023102012,Ð¡ºìÃÅ,116.459226,39.827951,110100023102
1100,±±¾©,110100023102011,¾É¹¬,116.460789,39.806910,110100023102
1100,±±¾©,110100023102010,Òà×¯ÇÅ,116.480307,39.803011,110100023102
1100,±±¾©,110100023102009,Òà×¯ÎÄ»¯Ô°,116.490632,39.806890,110100023102
1100,±±¾©,110100023102008,ÍòÔ´½Ö,116.505403,39.802971,110100023102
1100,±±¾©,110100023102007,ÈÙ¾©¶«½Ö,116.513321,39.793189,110100023102
1100,±±¾©,110100023102006,ÈÙ²ý¶«½Ö,116.521688,39.782832,110100023102
1100,±±¾©,110100023102005,Í¬¼ÃÄÏÂ·,116.539901,39.772962,110100023102
1100,±±¾©,110100023102004,¾­º£Â·,116.562321,39.783673,110100023102
1100,±±¾©,110100023102003,´ÎÇþÄÏ,116.581357,39.795118,110100023102
1100,±±¾©,110100023102015,Òà×¯»ð³µÕ¾,116.601913,39.812607,110100023102
3100,ÉÏº£,310100025685029,Ý·×¯,121.385373,31.111152,310100025685|900000059516|310100034538
3100,ÉÏº£,310100025685028,Íâ»·Â·,121.393020,31.120899,310100025685
3100,ÉÏº£,310100025685027,Á«»¨Â·,121.402910,31.130900,310100025685
3100,ÉÏº£,310100025685026,½õ½­ÀÖÔ°,121.414107,31.142217,310100025685
3100,ÉÏº£,310100025685025,ÉÏº£ÄÏÕ¾,121.430041,31.154579,310100025685|310100034534|900000070795
3100,ÉÏº£,310100025685024,äî±¦Â·,121.433143,31.168344,310100025685|310100025711
3100,ÉÏº£,310100025685023,ÉÏº£ÌåÓý¹Ý,121.437423,31.182813,310100025685|310100034536
3100,ÉÏº£,310100024518023,Ðì¼Ò»ã,121.436603,31.195514,310100025685|310100024546|310100024518|310100027601
3100,ÉÏº£,310100025685021,ºâÉ½Â·,121.446424,31.204528,310100025685
3100,ÉÏº£,310100024542015,³£ÊìÂ·,121.449141,31.213524,310100025685|310100024542
3100,ÉÏº£,310100025685019,ÉÂÎ÷ÄÏÂ·,121.458741,31.215148,310100025685|310100027703|310100027704|900000086378|310100025711
3100,ÉÏº£,310100025685018,Ò»´ó»áÖ·¡¤»ÆÚéÄÏÂ·,121.472904,31.223898,310100025685|310100027599
3100,ÉÏº£,310100025685017,ÈËÃñ¹ã³¡,121.475108,31.232687,310100025685|310100025693|900000113361|310100025709
3100,ÉÏº£,310100025685016,ÐÂÕ¢Â·,121.468151,31.238373,310100025685
3100,ÉÏº£,310100024524019,ººÖÐÂ·,121.458699,31.241883,310100025685|310100025711|310100024524
3100,ÉÏº£,310100025685014,ÉÏº£»ð³µÕ¾,121.457939,31.249632,310100025685|310100034534|310100034536
3100,ÉÏº£,310100025685013,ÖÐÉ½±±Â·,121.459204,31.258891,310100025685
3100,ÉÏº£,310100025685012,ÑÓ³¤Â·,121.455329,31.271675,310100025685
3100,ÉÏº£,310100025685011,ÉÏº£ÂíÏ·³Ç,121.452023,31.279895,310100025685
3100,ÉÏº£,310100025685010,ãëË®Â·,121.450251,31.292556,310100025685
3100,ÉÏº£,310100025685009,ÅíÆÖÐÂ´å,121.448642,31.306604,310100025685
3100,ÉÏº£,310100025685008,¹²¿µÂ·,121.447063,31.318936,310100025685
3100,ÉÏº£,310100025685007,Í¨ºÓÐÂ´å,121.441546,31.331130,310100025685
3100,ÉÏº£,310100025685006,ºôÀ¼Â·,121.437711,31.339703,310100025685
3100,ÉÏº£,310100025685005,¹²¸»ÐÂ´å,121.434063,31.355082,310100025685
3100,ÉÏº£,310100025685004,±¦°²¹«Â·,121.430914,31.369555,310100025685
3100,ÉÏº£,310100025685003,ÓÑÒêÎ÷Â·,121.427953,31.381296,310100025685
3100,ÉÏº£,310100025685002,¸»½õÂ·,121.424661,31.392260,310100025685
3100,ÉÏº£,310100025693024,ÆÖ¶«¹ú¼Ê»ú³¡,121.805591,31.150958,310100025693|310100104512
3100,ÉÏº£,310100025693025,º£ÌìÈýÂ·,121.796878,31.168459,310100025693
3100,ÉÏº£,310100025693026,Ô¶¶«´óµÀ,121.755301,31.199385,310100025693
3100,ÉÏº£,310100025693027,Áè¿ÕÂ·,121.724095,31.192861,310100025693
3100,ÉÏº£,310100025693028,´¨É³,121.698210,31.186741,310100025693
3100,ÉÏº£,310100025693029,»ªÏÄ¶«Â·,121.680972,31.196575,310100025693
3100,ÉÏº£,310100025693030,´´ÐÂÖÐÂ·,121.673713,31.213871,310100025693
3100,ÉÏº£,310100025693031,ÌÆÕò,121.656269,31.214107,310100025693
3100,ÉÏº£,310100025693002,¹ãÀ¼Â·,121.621072,31.211050,310100025693
3100,ÉÏº£,310100025693003,½ð¿ÆÂ·,121.601989,31.204213,310100025693
3100,ÉÏº£,310100025693004,ÕÅ½­¸ß¿Æ,121.587490,31.201872,310100025693
3100,ÉÏº£,310100024526014,ÁúÑôÂ·,121.557634,31.203575,310100025693|900000113361|310100024542|310100024526|900000079032|900000059773|310100104512
3100,ÉÏº£,310100025693006,ÊÀ¼Í¹«Ô°,121.550909,31.209421,310100025693
3100,ÉÏº£,310100025693007,ÉÏº£¿Æ¼¼¹Ý,121.544439,31.218820,310100025693
3100,ÉÏº£,310100024540013,ÊÀ¼Í´óµÀ,121.527213,31.228682,310100025693|900000113361|310100034536|310100024540|310100024546
3100,ÉÏº£,310100025693009,¶«²ýÂ·,121.515556,31.233270,310100025693
3100,ÉÏº£,310100025693010,Â½¼Ò×ì,121.502129,31.238259,310100025693|310100027599
3100,ÉÏº£,310100025693011,ÄÏ¾©¶«Â·,121.484628,31.238101,310100025693|310100027703|310100027704|900000086378
3100,ÉÏº£,310100024524017,ÄÏ¾©Î÷Â·,121.459971,31.229853,310100025693|310100025711|310100024524
3100,ÉÏº£,310100024542016,¾²°²ËÂ,121.446533,31.223231,310100025693|900000113361|310100024542|310100027599
3100,ÉÏº£,310100024518021,½­ËÕÂ·,121.430642,31.220411,310100025693|310100024518|310100027601
3100,ÉÏº£,310100025693016,ÖÐÉ½¹«Ô°,121.415773,31.217948,310100025693|900000113361|310100034534|310100034536
3100,ÉÏº£,310100025693017,Â¦É½¹ØÂ·,121.404058,31.211158,310100025693|900000070795
3100,ÉÏº£,310100025693018,ÍþÄþÂ·,121.387285,31.214870,310100025693
3100,ÉÏº£,310100025693019,±±ÐÂãþ,121.373998,31.216395,310100025693
3100,ÉÏº£,310100025693020,äÁºçÂ·,121.359536,31.218225,310100025693|900000113361
3100,ÉÏº£,310100025693021,ºçÇÅ2ºÅº½Õ¾Â¥,121.326300,31.194211,310100025693|900000113361|310100027704|900000086378
3100,ÉÏº£,310100025693022,ºçÇÅ»ð³µÕ¾,121.318950,31.194022,310100025693|900000113361|310100027704|900000086378|900000039799
3100,ÉÏº£,310100025693023,Ðìãþ¶«,121.299204,31.188367,310100025693
3100,ÉÏº£,310100034534002,½­Ñî±±Â·,121.439819,31.407858,310100034534
3100,ÉÏº£,310100034534003,ÌúÁ¦Â·,121.461139,31.408120,310100034534
3100,ÉÏº£,310100034534004,ÓÑÒêÂ·,121.475924,31.404016,310100034534
3100,ÉÏº£,310100034534005,±¦ÑîÂ·,121.479574,31.395315,310100034534
3100,ÉÏº£,310100034534006,Ë®²úÂ·,121.488247,31.381302,310100034534
3100,ÉÏº£,310100034534007,äÁ±õÂ·,121.492818,31.370928,310100034534
3100,ÉÏº£,310100034534008,ÕÅ»ªäº,121.498671,31.358016,310100034534
3100,ÉÏº£,310100034534009,äÁ·¢Â·,121.500390,31.345135,310100034534
3100,ÉÏº£,310100034534010,³¤½­ÄÏÂ·,121.491482,31.332062,310100034534|900000059773
3100,ÉÏº£,310100034534011,Òó¸ßÎ÷Â·,121.484856,31.320005,310100034534
3100,ÉÏº£,310100034534012,½­ÍåÕò,121.485064,31.305566,310100034534
3100,ÉÏº£,310100034534013,´ó°ØÊ÷,121.483216,31.289433,310100034534
3100,ÉÏº£,310100034534014,³à·åÂ·,121.482429,31.281247,310100034534
3100,ÉÏº£,310100025709012,ºç¿Ú×ãÇò³¡,121.479154,31.271392,310100034534|310100025709
3100,ÉÏº£,310100034534016,¶«±¦ÐËÂ·,121.480202,31.259886,310100034534
3100,ÉÏº£,310100034534017,±¦É½Â·,121.476298,31.251523,310100034534|310100034536
3100,ÉÏº£,310100034534019,ÖÐÌ¶Â·,121.441001,31.254568,310100034534|310100034536
3100,ÉÏº£,310100024542019,ÕòÆºÂ·,121.429779,31.246369,310100034534|310100034536|310100024542
3100,ÉÏº£,310100024518019,²ÜÑîÂ·,121.417701,31.239302,310100034534|310100034536|310100027601|310100024518|310100027599
3100,ÉÏº£,310100024524002,½ðÉ³½­Â·,121.413201,31.232147,310100034534|310100034536|310100024524
3100,ÉÏº£,310100034534024,ÑÓ°²Î÷Â·,121.417062,31.209616,310100034534|310100034536
3100,ÉÏº£,310100027703009,ºçÇÅÂ·,121.420814,31.197524,310100034534|310100034536|310100027703|310100027704|900000086378
3100,ÉÏº£,310100024546017,ÒËÉ½Â·,121.427194,31.186717,310100034534|310100034536|310100024546
3100,ÉÏº£,310100034534027,äîÏªÂ·,121.438410,31.176746,310100034534
3100,ÉÏº£,310100025711025,ÁúäîÂ·,121.444383,31.169458,310100034534|310100025711
3100,ÉÏº£,310100034534029,Ê¯ÁúÂ·,121.443205,31.157949,310100034534
3100,ÉÏº£,310100027703019,º£Â×Â·,121.488697,31.259303,310100034536|310100027703|310100027704|900000086378
3100,ÉÏº£,310100034536013,ÁÙÆ½Â·,121.500696,31.260874,310100034536
3100,ÉÏº£,310100025711013,´óÁ¬Â·,121.513088,31.257938,310100034536|310100025711
3100,ÉÏº£,310100034536015,ÑîÊ÷ÆÖÂ·,121.517210,31.251935,310100034536
3100,ÉÏº£,310100027599021,ÆÖ¶«´óµÀ,121.519302,31.240308,310100034536|310100027599
3100,ÉÏº£,310100034536018,ÆÖµçÂ·(4ºÅÏß),121.532080,31.222285,310100034536
3100,ÉÏº£,310100024540011,À¶´åÂ·,121.527627,31.211672,310100034536|310100024540
3100,ÉÏº£,310100034536020,ÌÁÇÅ,121.518690,31.209762,310100034536
3100,ÉÏº£,310100034536021,ÄÏÆÖ´óÇÅ,121.499725,31.208504,310100034536
3100,ÉÏº£,310100025709020,Î÷²ØÄÏÂ·,121.489555,31.201967,310100034536|310100025709
3100,ÉÏº£,310100034536023,Â³°àÂ·,121.475148,31.199221,310100034536
3100,ÉÏº£,310100025711022,´óÄ¾ÇÅÂ·,121.463278,31.194057,310100034536|310100025711
3100,ÉÏº£,310100024542013,¶«°²Â·,121.454897,31.190819,310100034536|310100024542
3100,ÉÏº£,310100034536026,ÉÏº£ÌåÓý³¡,121.443529,31.185605,310100034536
3100,ÉÏº£,310100034538012,ãÉÐÐ¿ª·¢Çø,121.369712,31.000627,310100034538
3100,ÉÏº£,310100034538011,ÎÄ¾®Â·,121.380775,31.003597,310100034538
3100,ÉÏº£,310100034538010,»ªÄþÂ·,121.395255,31.007467,310100034538
3100,ÉÏº£,310100034538009,½ðÆ½Â·,121.410186,31.011282,310100034538
3100,ÉÏº£,310100034538008,¶«´¨Â·,121.419901,31.018197,900000059516|310100034538
3100,ÉÏº£,310100034538018,½£´¨Â·,121.416582,31.026483,900000059516|310100034538
3100,ÉÏº£,310100034538017,±±ÇÅ,121.410054,31.045112,900000059516|310100034538
3100,ÉÏº£,310100034538016,ò§ÇÅ,121.401868,31.067013,900000059516|310100034538
3100,ÉÏº£,310100034538015,Òø¶¼Â·,121.390264,31.089345,900000059516|310100034538
3100,ÉÏº£,310100034538014,´ºÉêÂ·,121.385818,31.098250,900000059516|310100034538
3100,ÉÏº£,900000059516002,½­´¨Â·,121.423474,31.005428,900000059516
3100,ÉÏº£,900000059516003,Î÷¶É,121.432441,30.989350,900000059516
3100,ÉÏº£,900000059516004,ÏôÌÁ,121.441857,30.965888,900000059516
3100,ÉÏº£,900000059516005,·îÆÖ´óµÀ,121.448984,30.942055,900000059516
3100,ÉÏº£,900000059516006,»·³Ç¶«Â·,121.463204,30.931168,900000059516
3100,ÉÏº£,900000059516007,ÍûÔ°Â·,121.483580,30.931940,900000059516
3100,ÉÏº£,900000059516008,½ðº£ºþ,121.492506,30.928805,900000059516
3100,ÉÏº£,900000059516009,·îÏÍÐÂ³Ç,121.496290,30.913916,900000059516
3100,ÉÏº£,310100024518028,¶«·½ÌåÓýÖÐÐÄ,121.480304,31.153366,310100024540|310100025709|310100027601|310100024518
3100,ÉÏº£,310100024540003,ÁéÑÒÄÏÂ·,121.495295,31.148665,310100024540
3100,ÉÏº£,310100024540004,ÉÏÄÏÂ·,121.506447,31.148820,310100024540
3100,ÉÏº£,310100024540005,»ªÏÄÎ÷Â·,121.514539,31.149878,310100024540
3100,ÉÏº£,310100024540006,¸ßÇàÂ·,121.515787,31.159907,310100024540
3100,ÉÏº£,310100024524030,¶«Ã÷Â·,121.510868,31.172646,310100024540|310100024524
3100,ÉÏº£,310100024540008,¸ß¿ÆÎ÷Â·,121.509845,31.185761,310100024540|310100024542
3100,ÉÏº£,310100024540009,ÁÙÒÊÐÂ´å,121.516695,31.193202,310100024540
3100,ÉÏº£,310100024540010,ÉÏº£¶ùÍ¯Ò½Ñ§ÖÐÐÄ,121.523482,31.203277,310100024540
3100,ÉÏº£,310100024540012,ÆÖµçÂ·(6ºÅÏß),121.529351,31.220154,310100024540
3100,ÉÏº£,310100024540014,Ô´ÉîÌåÓýÖÐÐÄ,121.534642,31.233004,310100024540
3100,ÉÏº£,310100024540015,ÃñÉúÂ·,121.543527,31.235851,310100024540|900000059773
3100,ÉÏº£,310100024540016,±±ÑóãþÂ·,121.552314,31.239145,310100024540
3100,ÉÏº£,310100024540017,µÂÆ½Â·,121.564237,31.245400,310100024540
3100,ÉÏº£,310100024540018,ÔÆÉ½Â·,121.571153,31.250969,310100024540|310100027599
3100,ÉÏº£,310100024540019,½ðÇÅÂ·,121.581817,31.257084,310100024540
3100,ÉÏº£,310100024540020,²©ÐËÂ·,121.586689,31.263520,310100024540
3100,ÉÏº£,310100024540021,ÎåÁ«Â·,121.587866,31.272025,310100024540
3100,ÉÏº£,310100024540022,¾Þ·åÂ·,121.588365,31.280684,310100024540|310100025711
3100,ÉÏº£,310100024540023,¶«¾¸Â·,121.588736,31.290684,310100024540
3100,ÉÏº£,310100024540024,ÎåÖÞ´óµÀ,121.589212,31.302569,310100024540
3100,ÉÏº£,310100024540025,ÖÞº£Â·,121.589396,31.312229,310100024540
3100,ÉÏº£,310100024540026,Íâ¸ßÇÅ±£Ë°ÇøÄÏ,121.601963,31.321578,310100024540
3100,ÉÏº£,310100024540027,º½½òÂ·,121.593974,31.335371,310100024540
3100,ÉÏº£,310100024540028,Íâ¸ßÇÅ±£Ë°Çø±±,121.586926,31.347802,310100024540
3100,ÉÏº£,310100024540029,¸Û³ÇÂ·,121.575017,31.353223,310100024540|310100027703|310100027704
3100,ÉÏº£,310100024542002,»¨Ä¾Â·,121.562754,31.211212,310100024542
3100,ÉÏº£,310100024542004,·¼»ªÂ·,121.550115,31.193110,310100024542
3100,ÉÏº£,310100024542005,½õÐåÂ·,121.540041,31.187592,310100024542
3100,ÉÏº£,310100024542006,Ñî¸ßÄÏÂ·,121.524539,31.187613,310100024542
3100,ÉÏº£,310100024542008,ÔÆÌ¨Â·,121.500439,31.182212,310100024542
3100,ÉÏº£,310100024542009,Ò«»ªÂ·,121.494605,31.178513,310100024542|310100025709
3100,ÉÏº£,310100024524032,³¤ÇåÂ·,121.487775,31.174452,310100024542|310100024524
3100,ÉÏº£,310100024542011,ºóÌ²,121.473756,31.171918,310100024542
3100,ÉÏº£,310100024542012,Áú»ªÖÐÂ·,121.457064,31.184379,310100024542|310100025711
3100,ÉÏº£,310100024542014,ÕØ¼ÎäºÂ·,121.450212,31.199436,310100024542|310100024546
3100,ÉÏº£,310100024542017,²ýÆ½Â·,121.442617,31.233749,310100024542
3100,ÉÏº£,310100024524009,³¤ÊÙÂ·,121.438272,31.240860,310100024542|310100024524
3100,ÉÏº£,310100024542020,á°¸ÞÂ·,121.421939,31.256198,310100024542
3100,ÉÏº£,310100024542021,ÐÂ´åÂ·,121.422668,31.263855,310100024542
3100,ÉÏº£,310100024542022,´ó»ªÈýÂ·,121.422949,31.274047,310100024542
3100,ÉÏº£,310100024542023,ÐÐÖªÂ·,121.421770,31.284496,310100024542
3100,ÉÏº£,310100024542024,´ó³¡Õò,121.416157,31.293259,310100024542
3100,ÉÏº£,310100024542025,³¡ÖÐÂ·,121.413458,31.303682,310100024542
3100,ÉÏº£,310100024542026,ÉÏ´óÂ·,121.408686,31.314969,310100024542
3100,ÉÏº£,310100024542027,ÄÏ³ÂÂ·,121.398419,31.321740,310100024542
3100,ÉÏº£,310100024542028,ÉÏº£´óÑ§,121.388884,31.320586,310100024542
3100,ÉÏº£,310100024542029,Æî»ªÂ·,121.373529,31.322388,310100024542
3100,ÉÏº£,310100024542030,¹Ë´å¹«Ô°,121.373009,31.344594,310100024542|900000070795
3100,ÉÏº£,310100024542031,ÁõÐÐ,121.362376,31.357586,310100024542
3100,ÉÏº£,310100024542032,ÅË¹ãÂ·,121.355845,31.364182,310100024542
3100,ÉÏº£,310100024542033,ÂÞÄÏÐÂ´å,121.357470,31.388831,310100024542
3100,ÉÏº£,310100024542034,ÃÀÀ¼ºþ,121.349894,31.401889,310100024542
3100,ÉÏº£,310100025709031,Éò¶Å¹«Â·,121.512272,31.061427,310100025709|900000039797
3100,ÉÏº£,310100025709030,Áªº½Â·,121.510594,31.073567,310100025709
3100,ÉÏº£,310100025709029,½­ÔÂÂ·,121.508603,31.084253,310100025709
3100,ÉÏº£,310100025709028,ÆÖ½­Õò,121.506272,31.096590,310100025709
3100,ÉÏº£,310100025709027,Â«ºãÂ·,121.498260,31.119070,310100025709
3100,ÉÏº£,310100025709026,ÁèÕ×ÐÂ´å,121.489663,31.141301,310100025709
3100,ÉÏº£,310100025709024,ÑîË¼,121.493443,31.161054,310100025709
3100,ÉÏº£,310100024524031,³ÉÉ½Â·,121.496220,31.170735,310100025709|310100024524
